Date,Description,Unit,Day1,Day2,Day3,Day4,Day5,Day6,Day7,Day8,Day9,Day10,Day11,Day12,Day13,Day14,Day15,Day16,Day17,Day18,Day19,Day20,Day21,Day22,Day23,Day24,Day25,Day26,Day27,Day28,Day29,Day30,Day31,Day32,Day33,Day34,Day35
July-24,Raw water analysis,Total raw water cons per day (TPC+TSL),8027,8509,8589,6972,6932,5963,6986,7018,6977,8374,7876,7518,6164,7199,6966,6728,7817,7672,7644,7582,6353,6428,6007,5969,6497,5967,6811,9157,9251,7661,8188,9789,7283.935483870968,5484,5663
July-24,Raw water analysis,Total raw water cons per day (TPC+TSL) - MTD,6189,16536,25125,32097,39029,44992,51978,58996,65973,74347,82223,89741,95905,103104,110070,116798,124615,132287,139931,147513,153866,160294,166301,172270,178767,184734,191545,200702,209953,217614,225802,235591,,436470,207075
July-24,Raw water analysis,Gap between billing meter - (total intake at reservoir + forebay),-569,243,376,842,-2172,-193,-869,1083,-419,287,776,-479,-304,-306,-891,-742,33,-37,-440,640,-1323,14,-1130,682,-692,-993,-894,827,-475,705,-1882,-2350,-267.80645161290323,2330,-931
July-24,Raw water analysis,Gap between billing meter - (TPC cons + TSL cons),164,1714,1517,2828,-1473,2481,1547,1713,334,983,2334,1483,-906,1181,331,404,1218,1593,476,622,604,446,773,1361,-793,184,107,-690,-2046,-428,-2272,-3889,573.8709677419355,2853,-1740
July-24,Raw water analysis,TPC make up (DM plant + RW to Forebay +Direct Forbay + TPC Fire water),6189,6331,5736,5915,6147,4689,6232,6198,5769,5882,5423,6164,5544,5987,5996,5405,4880,5182,5366,4838,5226,5191,4817,4716,4945,4880,5527,7348,7171,6585,7044,7175,5720.096774193548,4920,4889
July-24,Raw water analysis,TPC make up MTD,6189,12520,18256,24171,30318,35007,41239,47437,53206,59088,64511,70675,76219,82206,88202,93607,98487,103669,109035,113873,119099,124290,129107,133823,138768,143648,149175,156523,163694,170279,177323,184498,,322171,178197
July-24,Raw water analysis,Gap between TPC cons - Total make up,0,0,123,751,483,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-703,-984,-237,-312,-948,1.064516129032258,-783,2109
July-24,Raw water analysis,CT evaporation loss,4600,4256,3367,4454,4748,3420,4972,4950,4812,3847,3572,4564,4422,4698,4997,3925,2903,3511,3627,3041,4381,4514,4031,3987,4146,4136,4753,6422,5750,5794,6014,5434,4406.903225806452,1473,4486
July-24,Raw water analysis,Reservoir level down,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,2.0 ft,2.0 ft,2.0 ft,2.0 ft,2.0 ft,2.0 ft,2.0 ft,2.0 ft,2.0 ft,2.0 ft,2.0 ft,2.0 ft,2.0 ft,2.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,1.0 ft,2.5 ft,1.0 ft,1.0 ft
July-24,Raw water analysis,Specific Raw water consumption,2.2135193133047215,2.33702473237357,2.133648943918427,2.4743875278396437,2.5037764350453178,2.033769063180828,2.2861335289801907,2.2703296703296703,2.104706311565123,2.1482834185536888,1.9900917431192664,2.2562225475841875,2.205250596658711,2.4396903015484925,2.366219415943173,2.1414421553090333,1.8914728682170543,1.9793735676088617,2.0527926549349655,1.9259554140127388,2.203204047217538,2.2471861471861474,1.981489099136158,1.8138461538461539,1.8695652173913047,1.8054014058453567,2.084087481146305,2.5352918733307903,2.3551579748762848,2.3954716981132074,2.5490344566452103,,2.232212754710332,3.8618847768027478,
June-24,"BTG steam flow & DM make up
(Totalizer)",TG-1 (Steam Totalizer),19067358,19071198,19075086,19079034,19082948,19086812,19090762,19094674,19098640,19102622,19106540,19110546,19114434,19118264,19122098,19125950,19129828,19133750,19137594,19141418,19145224,19149136,19153140,19157134,19161156,19164950,19168632,19172250,19176098,19180160,,,-26482.441666666666,18588246,
June-24,"BTG steam flow & DM make up
(Totalizer)",TG-2 (Steam Totalizer),18058146,18061844,18065596,18069516,18073438,18077312,18081268,18085186,18089160,18093142,18097054,18101064,18104954,18108780,18112604,18116456,18120332,18124256,18128074,18131802,18135502,18139416,18143432,18147436,18151460,18155032,18158580,18162242,18166134,18170194,,,-25080.75833333333,17586616,
June-24,"BTG steam flow & DM make up
(Totalizer)",TG-3 (Steam Totalizer),11490251,11492854,11495525,11498166,11500811,11503429,11505991,11508512,11511079,11513681,11516279,11518920,11521556,11524089,11526621,11529186,11531730,11534300,11536842,11539390,11541966,11544574,11547204,11549869,11552532,11555182,11557809,11560465,11563092,11565818,,,-15958.681944444443,11167660,
June-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  1-1 (Steam flow),3326255,3326925,3327581,3328257,3328963,3329656,3330348,3331079,3331780,3332500,3333204,3333881,3334575,3335264,3335861,3336448,3337075,3337699,3338358,3339047,3339731,3340420,3341115,3341819,3342533,3343246,3343261,3343261,3343261,3343723,,,-4619.798611111111,3240996,
June-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  1-2 (Steam flow),3322211,3322872,3323517,3324193,3324898,3325600,3326288,3327017,3327714,3328412,3329116,3329786,3330486,3331175,3331767,3332366,3333014,3333643,3334301,3335009,3335677,3336370,3337062,3337752,3338457,3339165,3339881,3340608,3341327,3342064,,,-4614.1819444444445,3236502,
June-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  1-3 (Steam flow),3341761,3342399,3343041,3343712,3344408,3345094,3345779,3346498,3347201,3347919,3348619,3349290,3349984,3350667,3351259,3351852,3352464,3353095,3353750,3354439,3355115,3355791,3356479,3357181,3357897,3358446,3358446,3358446,3358503,3359108,,,-4641.334722222223,3257847,
June-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  1-4 (Steam flow),3331385,3332013,3332637,3333289,3333971,3334636,3335327,3336030,3336727,3337438,3338105,3338770,3339463,3340111,3340680,3341276,3341877,3342489,3343125,3343799,3344460,3345125,3345796,3346487,3347176,3347862,3348577,3349280,3349932,3350618,,,-4626.923611111111,3250589,
June-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  2-3 (Steam flow),3234808,3235461,3236144,3236838,3237539,3238238,3238935,3239665,3240391,3241108,3241846,3242565,3243257,3243948,3244645,3245337,3246035,3246740,3247446,3248137,3248838,3249545,3250241,3250960,3251694,3252428,3253147,3253872,3254606,3255340,,,-4492.788888888889,3149916,
June-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  2-4 (Steam flow),3179461,3180145,3180835,3181569,3182294,3183009,3183737,3184470,3185204,3185927,3186652,3187375,3188087,3188790,3189527,3190220,3190936,3191644,3192357,3193098,3193807,3194510,3195243,3195980,3196703,3197413,3198121,3198853,3199561,3200255,,,-4415.918055555556,3093083,
June-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  3-1 (Steam flow),3109411,3110009,3110641,3111269,3111921,3112563,3113220,3113890,3114562,3115219,3115878,3116543,3117181,3117827,3118456,3119109,3119768,3120412,3120590,3120590,3120659,3121292,3121972,3122638,3123304,3123935,3124574,3125241,3125904,3126598,,,-4318.626388888889,3029592,
June-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  3-2 (Steam flow),3151102,3151764,3152445,3153153,3153840,3154531,3155269,3155991,3156718,3157437,3158135,3158853,3159538,3160218,3160931,3161628,3162332,3163053,3163764,3164442,3165086,3165753,3166467,3167182,3167910,3168663,3169380,3170110,3170859,3171578,,,-4376.530555555556,3065960,
June-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  3-3 (Steam flow),3234689,3235319,3235956,3236610,3237272,3237937,3238626,3239319,3240013,3240702,3241379,3242061,3242721,3243374,3244050,3244723,3245383,3246074,3246756,3247420,3248056,3248702,3249383,3250084,3250808,3251530,3252238,3252950,3253663,3254386,,,-4492.623611111111,3152106,
June-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  3-4 (Steam flow),3207509,3208163,3208833,3209525,3210211,3210893,3211613,3212323,3213043,3213752,3214453,3215160,3215845,3216518,3217203,3217876,3218572,3219283,3219979,3220639,3221260,3221910,3222601,3223306,3224034,3224762,3225480,3226194,3226924,3227651,,,-4454.873611111111,3123478,
June-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  2-1 (Steam flow),3294584,3295285,3295997,3296732,3297464,3298186,3298939,3299689,3300447,3301206,3301954,3302707,3303432,3304144,3304876,3305589,3306324,3307057,3307778,3308516,3309245,3309981,3310727,3311486,3312239,3312982,3313723,3314474,3315237,3316007,,,-4575.811111111111,3206200,
June-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  2-2 (Steam flow),3112947,3113615,3114287,3114965,3115675,3116346,3117047,3117779,3118484,3119203,3119925,3120632,3121342,3122012,3122702,3123390,3124059,3124762,3125464,3126145,3126859,3127565,3128255,3128983,3129721,3130450,3131187,3131899,3132638,3133368,,,-4323.537499999999,3029265,
June-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  4-1 (Steam flow),3034273,3034946,3035634,3036332,3037035,3037695,3038316,3038925,3039604,3040296,3040965,3041676,3042361,3043052,3043741,3044450,3045141,3045829,3046526,3047237,3047930,3048634,3049335,3050049,3050784,3051512,3052247,3052989,3053719,3054467,,,-4214.268055555555,2950450,
June-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  4-2 (Steam flow),3137783,3138429,3139091,3139778,3140464,3141126,3141753,3142341,3143009,3143688,3144348,3145055,3145729,3146415,3147093,3147764,3148446,3149142,3149836,3150551,3151268,3151963,3152673,3153392,3154115,3154847,3155573,3156307,3157027,3157771,,,-4358.031944444444,3054888,
June-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  4-3 (Steam flow),3017078,3017707,3018361,3019031,3019691,3020330,3020944,3021539,3022193,3022842,3023472,3024155,3024809,3025452,3026109,3026767,3027424,3028104,3028766,3029451,3030130,3030799,3031477,3032167,3032857,3033550,3034230,3034909,3035609,3036312,,,-4190.386111111111,2936150,
June-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  4-4 (Steam flow),2994334,2994990,2995660,2996334,2997021,2997681,2998294,2998867,2999514,3000157,3000793,3001484,3002140,3002799,3003470,3004131,3004807,3005496,3006156,3006839,3007534,3008200,3008888,3009582,3010298,3011022,3011729,3012444,3013134,3013828,,,-4158.797222222222,2913120,
June-24,"BTG steam flow & DM make up
(Totalizer)",Unit-1 hotwell make up,1262535,1262719,1262899,1262998,1263010,1263215,1263421,1263544,1263617,1263722,1263862,1263925,1264097,1264318,1264559,1264648,1264814,1264875,1265028,1265154,1265367,1265495,1265522,1265577,1265652,1265811,1266015,1266190,1266377,1266563,,,-1753.5208333333333,1251206,
June-24,"BTG steam flow & DM make up
(Totalizer)",Unit-2 hotwell make up,1431592,1431600,1431677,1431692,1431707,1431726,1431735,1431741,1431757,1431803,1431806,1431858,1431870,1431886,1431921,1431996,1432009,1433030,1432083,1432088,1432115,1432189,1432284,1432380,1432432,1432459,1432481,1432501,1432567,1432699,,,-1988.322222222222,1424751,
June-24,"BTG steam flow & DM make up
(Totalizer)",Unit-3 hotwell make up,249208,249214,249222,249226,249227,249231,249236,249239,249240,249245,249247,249251,249256,249259,249274,249276,249278,249280,249295,249299,249302,249306,249309,249310,249313,249317,249321,249325,249331,249334,,,-346.1222222222222,246697,
June-24,"BTG steam flow & DM make up
(Totalizer)",Boiler fill pump flow,2132748,2133505,2134263,2134934,2135541,2136174,2136630,2137187,2137711,2138211,2138760,2139284,2139847,2140518,2141004,2141539,2142048,2142603,2143331,2144103,2144991,2145535,2146098,2146656,2147213,2147975,2148847,2149769,2150375,2150915,,,-2962.15,2057406,
June-24,"BTG steam flow & DM make up
(Totalizer)",Unit-1 condensate flow,339879,342783,345733,348719,351660,354631,357694,360699,363713,366745,369732,372680,375718.9,378624.5,381591,384515,387515,390465,393378,396274.1,399109,402102,405080,408113.78,411135,413990,416781.12,419514.37,422462,425551,,,-472.0541666666666,15613,
June-24,"BTG steam flow & DM make up
(Totalizer)",Unit-1 DM water flow,12720,12817,12908,12957,12958,13069,13179,13224,13240,13278,13338,13353,13437.51,13551.328,13682,13709,13794,13808,13884,13949.55,14064,14128,14136,14155.585,14186,14271,14381.919,14470.928,14570,14669,,,-17.666666666666668,7846,
June-24,"BTG steam flow & DM make up
(Totalizer)",Excess return to DM tank,284772,285430,286107,286625,287033,287580,287974,288407,288777,289169,289595,289985,290462,291043,291524,291933,292334,292733,293370,293984,294751,295191,295607,296022,296431,297048,297768,298537,299056,299533,,,-395.51666666666665,219407,
June-24,"TG steam flow &
DM make up (TPH)",TG-1 (TPH),3850,3840,3888,3948,3914,3864,3950,3912,3966,3982,3918,4006,3888,3830,3834,3852,3878,3922,3844,3824,3806,3912,4004,3994,4022,3794,3682,3618,3848,4062,,,162.01666666666668,3862,
June-24,"TG steam flow &
DM make up (TPH)",TG-2 (TPH),3690,3698,3752,3920,3922,3874,3956,3918,3974,3982,3912,4010,3890,3826,3824,3852,3876,3924,3818,3728,3700,3914,4016,4004,4024,3572,3548,3662,3892,4060,,,160.74722222222223,4000,
June-24,"TG steam flow &
DM make up (TPH)",TG-3 (TPH),2572,2603,2671,2641,2645,2618,2562,2521,2567,2602,2598,2641,2636,2533,2532,2565,2544,2570,2542,2548,2576,2608,2630,2665,2663,2650,2627,2656,2627,2726,,,108.52638888888889,2626,
June-24,"TG steam flow &
DM make up (TPH)",Unit-1 HW make up (TPH),158,184,180,99,12,205,206,123,73,105,140,63,172,221,241,89,166,61,153,126,213,128,27,55,75,159,204,175,187,186,,,5.813888888888889,691,
June-24,"TG steam flow &
DM make up (TPH)",Unit-2 HW make up (TPH),5,8,77,15,15,19,9,6,16,46,3,52,12,16,35,75,13,1021,-947,5,27,74,95,96,52,27,22,20,66,132,,,1.5444444444444445,683,
June-24,"TG steam flow &
DM make up (TPH)",Unit-3 HW make up (TPH),7,6,8,4,1,4,5,3,1,5,2,4,5,3,15,2,2,2,15,4,3,4,3,1,3,4,4,4,6,3,,,0.18472222222222223,699,
June-24,"TG steam flow &
DM make up (TPH)",Boiler fill pump flow (TPH),760,757,758,671,607,633,456,557,524,500,549,524,563,671,486,535,509,555,728,772,888,544,563,558,557,762,872,922,606,540,,,26.287499999999998,689,
June-24,"TG steam flow &
DM make up (TPH)",Unit-1 condensate flow (TPH),2903,2904,2950,2986,2941,2971,3063,3005,3014,3032,2987,2948,3038.9000000000233,2905.5999999999767,2966.5,2924,3000,2950,2913,2896.0999999999767,2834.9000000000233,2993,2978,3033.780000000028,3021.219999999972,2855,2791.1199999999953,2733.25,2947.6300000000047,3089,,,123.02083333333333,734,
June-24,"TG steam flow &
DM make up (TPH)",Unit-1 DM water flow (TPH),79,97,91,49,1,111,110,45,16,38,60,15,84.51000000000022,113.8179999999993,130.67200000000048,27,85,14,76,65.54999999999927,114.45000000000073,64,8,19.584999999999127,30.415000000000873,85,110.91899999999987,89.00900000000001,99.07200000000012,99,,,2.8166666666666664,732,
June-24,"TG steam flow &
DM make up (TPH)",Excess return to DM tank (TPH),645,658,677,518,408,547,394,433,370,392,426,390,477,581,481,409,401,399,637,614,767,440,416,415,409,617,720,769,519,477,,,21.397222222222222,691,
June-24,"TG steam flow &
DM make up (TPH)",(Hotwell make up+Boiler Fill p/p make up) - (excess return),285,297,346,271,227,314,282,256,244,264,268,253,275,330,296,292,289,1240,-688,293,364,310,272,295,278,335,382,352,346,384,,,12.433333333333332,720,
June-24,Raw water totalizer readings,Raw water intake at reservior (old meter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June-24,Raw water totalizer readings,Raw water intake at reservior (new meter),17490724,17493796,17498460,17504586,17508356,17513872,17520780,17526454,17533912,17541378,17545254,17552874,17560662,17566820,17575272,17582684,17589898,17596966,17604986,17613356,17621840,17626870,17632192,17640636,17648512,17656490,17665200,17673588,17681436,17685224,17691854,,,16680604,16012053
June-24,Raw water totalizer readings,Raw water inlet flow (HDA billing meter),22264587,22272192,22281517,22291640,22300121,22309837,22319775,22327672,22337791,22348246,22353461,22363068,22372977,22380617,22390404,22399421,22407940,22416910,22426097,22435858,22446520,22453219,22460377,22470665,22480692,22489841,22498784,22511088,22521754,22527354,22535545,,,21067220,20325959
June-24,Raw water totalizer readings,TPC Cons-1 (RWP flow) - old meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June-24,Raw water totalizer readings,TPC Cons-1 (RWP flow) - new meter,11896406,11898848,11901323,11904072,11906601,11909242,11913790,11918581,11923223,11927678,11933009,11938115,11943117,11948330,11953172,11958175,11962921,11967309,11971604,11976114,11979602,11983553,11987868,11992136,11996623,12001193,12005385,12008533,12011726,12016012,12020436,,,11291613,10789170
June-24,Raw water totalizer readings,TPC Cons-2 (Direct forebay make up),17598684,17603374,17608922,17613868,17619262,17624670,17627754,17630054,17632646,17635944,17637352,17639620,17641842,17643492,17644864,17646904,17649228,17651396,17654016,17655774,17658956,17661146,17663304,17665722,17668880,17671394,17672982,17677172,17680716,17682720,17684850,,,16993090,16514611
June-24,Raw water totalizer readings,TSL Cons - New meter (EM type) Local reading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June-24,Raw water totalizer readings,TSL Cons - New meter (EM type) DCS reading,1581176,1582072,1583199,1584137,1585062,1585885,1586812,1587768,1588790,1589721,1590695,1591628,1592534,1593358,1594092,1595005,1595833,1596721,1597667,1598848,1599556,1600266,1601211,1602621,1605048,1606614,1607947,1609053,1610452,1611513,1612986,,,1485064,1407021
June-24,Raw water totalizer readings,Forebay make up through RWP,6943319,6945502,6947570,6949906,6952160,6954334,6955470,6956536,6957347,6958200,6959803,6960978,6962018,6963340,6964397,6965403,6966412,6967257,6968120,6969074,6970396,6971694,6972912,6974136,6974999,6975998,6977114,6978162,6979018,6980376,6981576,,,6628907,6460440
June-24,Raw water totalizer readings,TPC fire water cons,1581646,1581647,1581648,1581650,1581651,1581652,1581654,1581655,1581656,1581657,1581659,1581660,1581661,1581663,1581664,1581666,1581668,1581670,1581671,1581692,1581694,1581695,1581697,1581698,1581700,1581701,1581744,1581754,1581755,1581757,1581758,,,1581310,1581310
June-24,Raw water totalizer readings,TSL fire water cons,1500554,1500609,1500651,1500741,1500896,1501039,1501248,1501507,1501857,1501984,1502195,1502286,1502364,1502424,1502648,1502724,1502798,1502892,1503016,1503153,1503240,1503417,1503451,1503484,1504870,1505459,1505864,1506359,1506688,1507127,1507492,,,1468185,1317347
June-24,Raw water totalizer readings,DM plant make up,2179070,2179459,2179881,2180348,2180801,2181258,2181712,2182102,2182443,2182966,2183380,2183889,2184207,2184793,2185187,2185622,2186074,2186540,2186963,2187455,2188021,2188487,2189096,2189577,2190146,2190666,2191095,2191783,2192464,2192872,2193399,,,2134096,2109178
June-24,Raw water totalizer readings,CW blow down,3965320,3968809,3972413,3975775,3978292,3980648,3983753,3986412,3988762,3991400,3994669,3997949,4000779,4003490,4005797,4008158,4010523,4012290,4014031,4015262,4016163,4017058,4018088,4018983,4019836,4020626,4021328,4022020,4022744,4023472,4024169,,,3659882,3590006
